21,0,38,57,20,35,2.484510770733921e-05,1.5150177256040138e-05,0.0006330377985490279,7.484994612207772e-05,0.00030120871006376166,0.0015330789046928512,0.0015220335744976562,0.001646243629127914,0.0005639300637870329,0.0011652293947687783,-0.0002580946990324449,5.145869038233329e-05,0.0027981243383437405,0.0006620784702509704,0.00016272362347281182,0.00022248414532170737,-5.4491304898591506e-05,-0.00018489571409824215,0.0010891752041433322,-3.1928513540572076e-05,-6.560147611266731e-05,0.0011592689985863898,0.00041369894039363335,-0.0001811653864865498,0.0004896012822565337,0.0009546947968043348,0.0005945959996162126,0.0007032860223163454,0.0019956133142411594,0.0004050434112100521,0.00022257494083415043,0.0019108146499405136,0.0001422326554012954,0.00044387507113051303,0.0008951699797832252,0.0005570521259026981,0.00015299639347440537,0.0002567727573031625,9.542811492915171e-05,0.0005136963239076585,0.001477121746028385,0.0009422128584171847,0.0009296117670941568,0.00027930951403888724,0.001396705589979788,0.0006424229795672224,2.6384225124838056e-05,0.000612605269245521,0.00010269391510169998,0.00032819230663634147,0.0011342838977839418,0.0008834614313212273,0.0005939944641706198,-0.00018546502930875687,0.00016447623966116563,0.0001542839757865611,0.00020596899909771277,0.0008367682225744154,0.0009461967469053332,0.0010004712989749056,0.0006647416876846643,0.0012325028824453235,-0.0004645140795352383,0.0013136866286224298,0.0007903746926366665,0.0005620939528237791,0.001718688559042285,0.0007292198589061499,0.0009972176358462332,0.0010657470088583807,0.0007246153403638175,0.001539771710387029,0.00017413848500572913,0.0009983395912265109,0.0007932655468768709,0.000407210247792979,0.0007651829487558665,0.00028672594712303906,0.000986704125752725,0.0002761838812757775,0.0005420141446728339,0.00023370559125167662,0.0014515725043141752,0.0013454156771783288,0.0009679372099991492,0.0016757940618062504,0.00027159685922155993,0.00012986044129544274,0.0019148236032350133,0.0006061909528223093,0.00039426220635549583,0.0001209239729791961,0.0013211425060843072,0.00014660137513068138,1.6635261017836014e-06,0.0010704564547168523,0.0003145877658464805,0.0009090215119761761,-4.570377266588413e-05,0.0005559480244040949,0.0005441228546104585,0.00013653535747918682,0.0007882949765262124,0.0006518225762464445,0.00042250283536325866,8.767344036778708e-05,0.001197110680667304,0.0008068571594180309,9.478972867811275e-05,0.0006025445258450383,0.000996882966665266,0.0023477007671194312,2.5760692100863583e-05,5.3388862921562654e-05,0.0019824171516577105,0.0007676705409663827,0.000506449840269728,-7.555795070617978e-05,0.0003850851651860052,0.0005444540817353982,0.00012328610740185974,0.0002784118318944565,0.00041244892869655905,0.00078180366904966,0.0006724790507892911,0.0021889278857954594,0.0010919763888790185,0.0006241504998522575,0.0005447224846692298,5.4706373576407975e-05,-0.00015594279591848344,-0.0002982406019141314,0.00017946822747499323,0.0005905482392825627,0.0005885238714352956,0.00105874432111033,0.0015126668996471178,0.0012388202944508787,0.0009652657929254555,0.0009735671281662541,0.0011449388405284232,4.168846198237138e-05,0.0002651809612334181,0.00041939967408773386,0.0005757975119925795,0.0008959151681812683,0.00034187946983566686,-1.5390874193964678e-05,0.0007881387654821288,0.0007231741809038055,0.000421587807443659,0.0011039467880465436,0.0016041338913932541,0.0008145159639986467,0.0010509259263481185,0.002088404536287146,0.001583206481525288,0.0004734622263494651,0.0007205221892975051,0.0014902288029504521,0.0009830463928877592,9.990303591978483e-05,0.0007435071739700376,0.0017102940878404346,0.002260557075901851,0.0008923905713243191,-0.0003024551144505705,0.0004213559028928733,0.0004955084108428709,-3.638914717567881e-05,0.0012672005863203781,0.0016142888558722556,0.0005262739811186017,0.0007317718893131694,0.0007488901014529111,0.0005998116929540688,0.0003015564324932953,0.0012004970028906942,0.0022251442269207635,0.0015995073042589926,0.0008478187799669561,0.00011002123378810066,0.0006461653591132453,0.0009331513950768108,0.0010402429254454362,0.0011263688400212641,0.0009262172768242282,3.496489825782504e-05,-5.912628480553106e-05,0.0004855444738524713,0.001696573414864622,0.00032282481160275845,0.000890823082339272,0.00027512777304193625,0.0005574187931366261,0.00037829840359383424,0.0007284379866619766,0.0004816798968048065,-8.128988607272847e-05,0.0007930909034954317,0.0009433719991728101,0.001438136164424972,0.0006821763868037247,0.00045868538851131304,0.0008578659613270044,0.00024358999988227087,0.00012594609250747107,-2.6657560341913026e-05,2.0625043694963934e-05,0.0006666427660724252,0.0021895486761458814,0.0010646294225886137,0.0017666576137518224,0.003542016136946782,0.0006828999886207995,0.0009203802033693913,0.0009449142136311167,0.0017236720035840568,1.1125017358174735e-05,0.0001314651941010138,0.0014008077253241825,0.0004850260688389295,0.00045443620365558107,0.0011111319044004545,0.00023718085652480996,0.000608521914355856,0.0012340937084627352,0.0013148401468079899,5.550209519486868e-05,0.000296310514174412,-5.072043643092126e-05,0.0018884560672982858,0.001846804206961176,0.0011354170713205765,0.0011242802202349837,0.0003035448600514792,0.0012353694949157677,-0.000345550802329266,0.0004750521056754868,0.0008361552717605999,0.0005230665023139341,0.0006365075799711781,0.0007977470096475157,-8.206543076608096e-05,0.0001366685596236304,0.0015517967116081873,0.0012146466514738352,0.001444528047044134,0.0005332358757419089,0.00047877231360181935,0.0008561233786322661,0.0006870785143846498,0.0017885571910348848,0.0008238512697266593,0.0007696652326352311,0.002298169253784764,0.0017877145985067836,0.0011117586585591486,0.00031756615921880565,1.524761888882838e-05,0.0005004810008320305,0.0008502389929417581,0.00037721939051924897,0.0002824155153503891,0.00018010748816117784,6.204768860294491e-05,0.001708530600192679,0.0002773570485980551,0.0009156841883402144,0.002069456610219624,0.002425489808230009,0.001519828308534473,0.0005868992711068556,0.0004914969305229776,0.00048287470893015796,0.00035292358594085215,0.0008379065201299242,0.0017639081334980768,0.0007995801749799148,0.000678273350403794,0.0005050270608067663,0.00038578129593043887,0.0007993861977353983,0.0009629710173528093,0.0013566514225413857
21,1,90,93,34,41,-0.00022417402363461984,0.0004199927843331071,-3.318691538755581e-05,0.0019411906515070167,0.002398650192688327,0.0009866818224424834,0.000594436712108739,0.0008632904618529026,0.00039273756253778425,0.0018647307463659857,0.0019860273335392596,0.0008664494067395417,0.0011152519233983802,0.0013794633456762333,0.0012766709793645503,0.0010495834262494003,0.0009400317399955063,0.0008116362698300744,0.001445544456620115,0.0019393856678359904,0.0012111569505571858
21,2,98,102,43,47,0.0017003950157195298,0.0019054279123905098,0.001941925373337432,0.0015052861026648198,0.0020639852875058845,0.0019390986084711227,0.0006231582769684424,0.0003650509294135682,0.002163930915223408,0.00289906832879757,0.002001003711330788,0.0032813036116893274,0.0013051767725993121,0.00019684007528383873,0.00014844489688686194,0.002588662922274946
21,3,59,64,44,48,-0.00027294154889118214,5.183217013115195e-05,0.0003529692873842033,-0.0001796396773036974,-0.00010431797271556497,0.000937419587666209,0.00046769667598781366,0.0012061865797123293,0.0008282804823680474,-2.252821086951908e-05,0.0004004667276747515,0.00047405181841162186,-0.0002814786747915522,0.00037406250685500153,-1.286223552204072e-05,0.00011825650835166431,0.0015085597197561148,0.00028685856141623086,0.00011111899267053494,7.51544016368896e-05
21,4,68,96,45,75,0.000659381822295942,0.0002564529486989411,0.0002756856164155725,9.346782595945658e-05,0.00012426879337151654,6.609171358204342e-05,1.0489289637612787e-05,0.00046625461742062964,0.0004083786302871807,-0.00022592479366093806,0.0003717502426189908,0.0007272188416334622,0.000685874514851269,0.0015063126894112914,0.0009926298869672916,0.0002226873151677954,0.0008233262049831423,0.002170122877972705,0.0008295361260175053,0.003358844214835837,0.0008433405473545244,0.0025368166887421704,0.0006675025357534703,0.001357885453439874,0.002429782416692368,0.0029865694613545233,0.002597548725151973,0.0016454259738400508,0.0006655684325388326,0.00010622279654059165,0.00010938638794954398,-7.102933701661949e-05,-0.00026140455505115024,0.0004240515377958299,0.00026159819947004664,0.0006396276854117792,0.0011887674013042464,0.0015570559886179528,0.0004254373491222932,0.0012067944533179626,0.0007211017794950093,0.0008149909769829696,0.0005095931956837854,0.0007845302513083502,0.0018790473506815682,0.002437634424676473,-0.00019296937093199348,0.0020933816177954724,-4.106797464992019e-06,0.0015544571621378671,0.0009508976562413367,0.0023504460503733053,0.003813109994331782,0.0008232235394169381,0.0023098311775312987,0.003965429754896077,7.988516623872369e-05,0.00010980338171079263,0.00019478728496586433,0.00010315988307752132,8.77377023019008e-05,0.0009225122922751111,0.00024161434782093058,-8.202786711968383e-05,-5.969748721295218e-05,0.0015764052937646208,0.00027398386580333164,0.0003157360862747599,0.00019696674525502875,0.0009537175594817704,0.0007562417781343578,0.0010144267362981864,0.00164453258438441,0.002203857339100825,0.0001551746457029181,0.0024928294237122916,0.0011254416176693118,0.0010885751780206605,0.0012736414928399458,0.0023128745209135726,0.0017222403701900014,0.0009447551341125591,0.0029492050134392075,0.0020903974642469333,1.0964924513100833e-05,0.00021138076244986014,-7.164356925218791e-05,0.00019111267735693712,1.2876389241525679e-05,0.0004436896119451639,0.00020319576583944244,0.0008252242801348504,0.0013063568347411684,3.194932023432881e-05,0.0007119343958924774,0.001241545542560335,0.00016200695573401376,0.0006019182762489935,5.212645752394954e-06,0.0013119604376023231,0.0014796842878032062,0.002032516945117868,0.0007482454175961501,0.0025368903338581178,0.0023193071909572297,0.001556167389897124,0.0010462690566350678,0.0009526802271585154,0.001869158246178567,0.0032796895308278523,0.0004989015925655442,0.0007717149445705106,0.00027789920127950827,0.00027196173817931345,0.0002813426507560127,-8.980046121014775e-05,-0.0005042231399470713,0.0009306544118551842,8.50122816352806e-05,0.00021646822071543864,0.00041753661308200545,0.0005711512211156372,0.0015741343694941456,0.001215082404980733,0.0008193148666415145,0.0023707130092470185,0.0007294755416606544,0.00280519463086077,0.002684308345438826,0.002726386011054359,0.0020350828489436625,0.0022328929880975393,0.0011821025041657796,0.0007971826864505567,0.0019321169788365517,0.0014091337325213501,0.002015373533876533,0.0022095257092410304,0.0014602074566694052,0.003342430770114652,0.0007185916038841575,0.000167598177058619,0.0005976447595907432,0.0007971075135653933,0.000908712149193509,0.0017443661875847347,0.00056444183745186,0.001538406893466996,0.00037605612902764116,0.0010478809003742614,0.002356850569091787,0.0009924356594962131,0.001138383655841167,0.002377425333403908,0.0009486380199444391,0.0020813871118866047,0.001256792641349733,0.0009853155262652324,0.0011761604645113516,0.0011548391574020397,0.0011279799568623436,0.001147316956119398,0.0032681277954525146,0.0028209768882973517,0.0021721148199849564,0.001916680111066462,0.0013389085544083306,0.0020460028247423403,0.0003786702789718293,-9.935137105506748e-05,-0.00013504971221588212,0.0003841102457035762,0.0005146112379723798,0.0002914697853581302,0.0003991380236225482,0.0009917359135940152,0.0006528976813105768,0.00015949186384047462,0.001052659567322993,0.0011323019544224686,0.002270278094926813,0.000534765781740987,0.0008671262587809025,0.0031278678970598725,0.0036652180828278414,0.0026560043357714926,0.0018087669290673578,0.0013936722435670787,0.0036168528252119177,0.002603750990048805,0.0013667922065065188,0.0014042111186463935,0.003199244478239972,0.003151853996834724,0.0021536323196808408,0.003591949964393873,0.0009735038070738003,0.00033554542347402,0.0010112061773621098,0.0004952090908486207,0.0013695097358217359,0.0032435468585476682,0.001446151149762053,0.0009857432033511728,0.0024730433791048637,0.0023029647427015867,0.0008827992552599965,0.0012087798268056052,0.0017418189931808934,0.0014604759714210473,0.0023097758130954235,0.0007361981682400458,0.0007418110079990131,0.0019288283816244446,0.0023802244963923138,0.003149954256010241,0.0032452874306272777,0.0016138599005990873,0.0007930440300681664,0.0007252909815275085,0.002707951205654989,0.0010454039002055911,0.0010504760257245371,0.002313559726209786,0.001316152758644242,-0.0001685952309178671,0.0008329445112687393,0.00021405675587998345,0.0008556505246812745,0.0014538568767002648,-0.00013949605905187628,0.0008566506042221579,0.001623411177559967,0.001563822488243086,0.0007864718114657389,0.0033913965876735484,0.003618226273653111,0.0032062157485001704,0.004028084465924388,0.0015932502523063224,0.0016697936351971576,0.004140016343293753,0.0033563808884304546,0.0032000955973077337,0.0016757739815487374,0.002480365936371477,0.0031089126807836184,0.0033123397123069865,0.0037234582632951307,0.0028411037958652598,0.0026250381441182387,0.002848203228390285,0.0021063603310226414,0.0005748086935549394,0.002388129775255271,0.0028405323321756496,0.004180703355242086,0.0031412377153275444,0.00325641330367912,0.0018924688190042234,0.0008056082927503883,0.0013662874171468879,0.0031947866071269935,0.0025301308229777027,0.002059878706813671,0.002005478629884141,0.002875929201435915,0.002522893281325656,0.0022292968260133445,0.0020713468372538396,0.00023721038270208455,0.0010742891543526732,0.00099044413191386,0.0017976834517142433,0.002230310473212018,0.0028056543850165953,0.004827273264181647,0.004099934052396869,0.0030921933847278802,0.0018755961616443923,0.0034580515104883206,0.0012638479910241811,0.002147290889966322,0.00032020403074681003,0.0013002083107057408,0.0011781426058314393,0.0033200526582395826,0.0031879691945094356,0.002629193913770692,0.0017853081423633605,0.0034360691049759805,0.002010837808958503,-0.00010318028368836295,0.002373839639591812,0.0029478969426114895,0.004078904475695222,0.003955125090625246,0.0024337935077601066,0.00168098557653973,0.002611754242675339,0.0041729607986431185,0.005199683042145775,0.0049379471296745235,0.0019997799064912576,0.0026099666395701356,0.0018257769696712037,0.005465894920942036,0.006416020644051669,0.0033682692374145686,0.0020072575834688675,0.002503582835715849,0.003468034904223771,0.005007586103391303,0.0027019724981261397,0.003079787214134908,0.004309569259200237,0.0031564956472629087,0.003444833490760237,0.004695338210940234,0.009599463704904922,0.007351455042806863,0.00273264676649423,0.0005350183397818604,0.006120700055696587,0.005956140031576146,0.003913068708948067,0.006002092021762566,0.005926133461919422,0.004527394893316825,0.00496593850923359,0.005704375703442453,0.005529298799036258,0.00538188043671189,0.003876087692806209,0.004029553364253197,0.0028802653077048945,0.00511412696957301,0.005715834621860424,0.002769253931172284,0.0020394605554012015,0.005167929495411051,0.0036710701488921584,0.004831847928473165,0.00730407765572442,0.0043865056627236925,0.00555476987280074,0.002836095324936467,0.004667381956935612,0.009359634201036358,0.009251884170935488,0.006507459099529801,0.006845658780485775,0.005703421859191947,0.005318116807525899,0.0057894837477123345,0.008112686396928456,0.0072278318938627266,0.008292506552258477,0.00633323353014721,0.008577175445049691,0.009450655148243987,0.009106310150309892,0.007590301896581199,0.009297646317339803,0.00840779153345452,0.01034993745272945,0.0061304557853938835,0.0056536276806337165,0.008354109784074762,0.006348683480394784,0.009194625706237311,0.012927469580832867,0.0065451532363789795,0.011123737952025068,0.008080271738673525,0.010271581101553939,0.009094217520651699,0.00999940005028502,0.011387392385123157,0.004435072727853882,0.011071918874982881,0.011798359135434143,0.005819666434044335,0.012693525846294258,0.009562146137262945,0.009717797962190754,0.008093478346357371,0.01443595082299096,0.011138124947233098,0.009033950758827887,0.0055302114558839575,0.013918837346119662,0.03560085650143163,0.038921997575104415,0.03601521524179673,0.03764510860114589,0.037536134644446814,0.028889378623719136,0.030591020804074023,0.03700323864515212,0.02961026904331734,0.03724864753323377,0.029746433988549464,0.034403475230859855,0.03084988963478558,0.03412372831850068,0.046213757619489475,0.03686442880043529,0.04184462355130306,0.04462057702385404,0.0326610422731006,0.03658578961522592,0.03370999414623269,0.036449431222942794,0.038908618784356634,0.0425338070463187,0.0340237647061138,0.03604543483587035,0.03808808215189931,0.04879590748560731,0.035600856501431626,0.03892199757510443,0.03601521524179674,0.03764510860114589,0.03753613464444682,0.028889378623719136,0.030591020804074026,0.03700323864515212,0.02961026904331734,0.03724864753323324,0.029746433988549467,0.034403475230859855,0.030849889634785587,0.03412372831850068,0.04621375761948908,0.03686442880043529,0.04184462355130305,0.044620577023854024,0.0326610422731006,0.03658578961522546,0.03370999414623258,0.03644943122294279,0.038908618784356634,0.04253380704631843,0.03402376470611421,0.036045434835870124,0.03808808215189891,0.04879590748560697,0.008407791533454521,0.01034993745272945,0.006130455785393885,0.005653627680633713,0.008354109784074758,0.006348683480394781,0.009194625706237308,0.012927469580832867,0.006545153236378976,0.011123737952025071,0.008080271738673522,0.01027158110155394,0.009094217520651695,0.00999940005028502,0.01138739238512316,0.004435072727853878,0.011071918874982885,0.011798359135434136,0.005819666434044334,0.012693525846294252,0.009562146137262847,0.009717797962190756,0.00809347834635737,0.014435950822990738,0.011138124947233102,0.009033950758827765,0.005530211455883701,0.013918837346119331,0.0051141269695729845,0.005715834621860338,0.002769253931172252,0.002039460555401202,0.005167929495411049,0.0036710701488921562,0.004831847928473066,0.007304077655724279,0.004386505662723693,0.005554769872800741,0.002836095324936466,0.004667381956935637,0.009359634201036396,0.00925188417093549,0.006507459099529802,0.006845658780485777,0.005703421859191936,0.005318116807525804,0.005789483747712335,0.008112686396928458,0.0072278318938627,0.008292506552258482,0.006333233530147292,0.00857717544504974,0.009450655148243985,0.009106310150309977,0.007590301896581273,0.009297646317339675,0.0033682692374145708,0.0020072575834688662,0.0025035828357158484,0.003468034904223771,0.005007586103391303,0.0027019724981261406,0.0030797872141349082,0.004309569259200235,0.003156495647262908,0.003444833490760237,0.004695338210940234,0.009599463704904923,0.007351455042806862,0.002732646766494231,0.0005350183397818606,0.006120700055696588,0.005956140031576144,0.003913068708948066,0.006002092021762566,0.0059261334619194195,0.0045273948933168525,0.004965938509233589,0.005704375703442454,0.005529298799036194,0.005381880436711892,0.0038760876928060784,0.004029553364253206,0.002880265307704926,0.003458051510488315,0.0012638479910241807,0.002147290889966317,0.0003202040307468101,0.0013002083107057408,0.0011781426058314387,0.003320052658239583,0.0031879691945094356,0.0026291939137706925,0.001785308142363335,0.003436069104975983,0.002010837808958503,-0.00010318028368836449,0.002373839639591812,0.0029478969426115693,0.0040789044756952214,0.0039551250906252455,0.0024337935077601075,0.0016809855765397312,0.0026117542426752484,0.0041729607986431255,0.005199683042145775,0.004937947129674523,0.001999779906491293,0.002609966639570074,0.0018257769696712186,0.005465894920942058,0.006416020644051609,0.0021063603310226414,0.0005748086935549482,0.0023881297752552707,0.0028405323321756366,0.004180703355242088,0.003141237715327544,0.00325641330367912,0.0018924688190042234,0.0008056082927503877,0.0013662874171468764,0.0031947866071269943,0.002530130822977702,0.0020598787068136716,0.002005478629884142,0.0028759292014358846,0.0025228932813256564,0.002229296826013344,0.00207134683725384,0.00023721038270208531,0.001074289154352699,0.0009904441319138436,0.001797683451714245,0.002230310473212018,0.002805654385016601,0.004827273264181644,0.0040999340523969145,0.003092193384727871,0.0018755961616443743,0.0013161527586442459,-0.00016859523091786717,0.0008329445112687351,0.00021405675587998413,0.0008556505246812751,0.0014538568767002641,-0.0001394960590518759,0.0008566506042221581,0.0016234111775599667,0.0015638224882430862,0.0007864718114657385,0.0033913965876735492,0.003618226273653111,0.0032062157485001695,0.004028084465924387,0.0015932502523063224,0.0016697936351971583,0.004140016343293753,0.003356380888430454,0.0032000955973077337,0.0016757739815487554,0.0024803659363714773,0.003108912680783619,0.0033123397123069336,0.0037234582632951316,0.0028411037958652706,0.0026250381441181954,0.0028482032283902348,0.0009735038070737957,0.0003355454234740024,0.0010112061773620722,0.0004952090908486209,0.0013695097358217354,0.003243546858547648,0.0014461511497620653,0.000985743203351173,0.002473043379104863,0.002302964742701587,0.0008827992552599965,0.0012087798268055339,0.0017418189931808245,0.0014604759714210455,0.002309775813095423,0.0007361981682400456,0.0007418110079990511,0.0019288283816244255,0.002380224496392314,0.0031499542560102407,0.0032452874306273137,0.0016138599005991068,0.0007930440300681577,0.0007252909815275066,0.0027079512056549897,0.0010454039002055777,0.0010504760257245176,0.0023135597262098294,0.0003786702789718293,-9.935137105506316e-05,-0.0001350497122158677,0.00038411024570358054,0.0005146112379723904,0.0002914697853581302,0.00039913802362253936,0.0009917359135940265,0.0006528976813105631,0.00015949186384048373,0.0010526595673229927,0.0011323019544224686,0.0022702780949268235,0.0005347657817410209,0.0008671262587808696,0.0031278678970598716,0.003665218082827841,0.002656004335771501,0.0018087669290673602,0.0013936722435670518,0.003616852825211918,0.0026037509900488044,0.0013667922065065158,0.0014042111186464486,0.0031992444782399715,0.003151853996834744,0.002153632319680875,0.0035919499643938643,0.0007185916038841536,0.000167598177058619,0.0005976447595907402,0.0007971075135653931,0.00090871214919351,0.0017443661875847201,0.0005644418374518604,0.0015384068934669935,0.00037605612902764127,0.0010478809003742697,0.002356850569091787,0.0009924356594962131,0.0011383836558411672,0.002377425333403908,0.0009486380199444829,0.002081387111886605,0.0012567926413497332,0.0009853155262652324,0.0011761604645113514,0.001154839157402069,0.001127979956862348,0.001147316956119399,0.0032681277954525146,0.0028209768882973677,0.0021721148199850123,0.0019166801110664323,0.001338908554408276,0.002046002824742322,0.00027789920127950816,0.0002719617381793143,0.0002813426507560126,-8.980046121014386e-05,-0.0005042231399470787,0.0009306544118551846,8.501228163528491e-05,0.00021646822071543875,0.0004175366130820122,0.0005711512211156232,0.0015741343694941458,0.0012150824049807331,0.0008193148666415139,0.002370713009247017,0.0007294755416606034,0.0028051946308607707,0.002684308345438826,0.0027263860110543596,0.002035082848943662,0.0022328929880975463,0.0011821025041657846,0.0007971826864505569,0.0019321169788365522,0.0014091337325213154,0.002015373533876512,0.0022095257092410465,0.0014602074566694228,0.003342430770114649,1.0964924513099779e-05,0.00021138076244986006,-7.164356925219004e-05,0.00019111267735693715,1.287638924152567e-05,0.0004436896119451656,0.00020319576583944214,0.0008252242801348574,0.0013063568347411693,3.194932023433325e-05,0.0007119343958924777,0.0012415455425603351,0.00016200695573401357,0.0006019182762489932,5.212645752395027e-06,0.001311960437602323,0.0014796842878032044,0.0020325169451178666,0.00074824541759615,0.002536890333858118,0.002319307190957244,0.0015561673898971241,0.0010462690566350678,0.0009526802271585242,0.0018691582461785666,0.003279689530827851,0.0004989015925656037,0.0007717149445705096,7.988516623872523e-05,0.00010980338171079088,0.0001947872849658649,0.00010315988307752139,8.773770230190073e-05,0.0009225122922751196,0.0002416143478209545,-8.202786711968121e-05,-5.96974872129523e-05,0.001576405293764633,0.00027398386580334004,0.00031573608627477004,0.00019696674525502877,0.0009537175594817704,0.0007562417781343579,0.0010144267362981868,0.001644532584384429,0.002203857339100818,0.00015517464570291817,0.0024928294237122933,0.0011254416176692508,0.0010885751780206278,0.0012736414928399074,0.002312874520913549,0.0017222403701900007,0.0009447551341124535,0.002949205013439183,0.002090397464246959,0.0006655684325388327,0.0001062227965405937,0.00010938638794954534,-7.102933701661817e-05,-0.00026140455505115155,0.00042405153779582957,0.0002615981994700402,0.0006396276854117789,0.0011887674013042412,0.0015570559886179435,0.00042543734912229344,0.0012067944533179628,0.000721101779495043,0.000814990976982971,0.0005095931956838251,0.0007845302513083501,0.0018790473506815682,0.0024376344246764938,-0.00019296937093195792,0.002093381617795494,-4.106797464971776e-06,0.0015544571621378678,0.0009508976562413209,0.0023504460503732958,0.0038131099943317834,0.0008232235394169539,0.002309831177531366,0.003965429754896145,0.0006593818222959422,0.0002564529486989411,0.00027568561641557284,9.34678259594566e-05,0.00012426879337151662,6.609171358204198e-05,1.0489289637612716e-05,0.00046625461742062687,0.0004083786302871807,-0.00022592479366094844,0.00037175024261898606,0.0007272188416334625,0.0006858745148512615,0.0015063126894112907,0.0009926298869672504,0.0002226873151677956,0.0008233262049831425,0.002170122877972705,0.0008295361260175058,0.003358844214835764,0.0008433405473544762,0.002536816688742171,0.00066750253575347,0.0013578854534398795,0.002429782416692375,0.0029865694613544587,0.0025975487251519076,0.001645425973840011
